unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1593648000000,2020-07-02 00:00:00,BTC/USDT,9231.99000000,9261.96000000,8940.00000000,9086.54000000,45725.16807600,417724468.88735677,470292
1593561600000,2020-07-01 00:00:00,BTC/USDT,9138.08000000,9292.00000000,9080.10000000,9232.00000000,38488.52869900,354087627.16966118,374832
1593475200000,2020-06-30 00:00:00,BTC/USDT,9192.93000000,9205.00000000,9064.89000000,9138.55000000,31463.16280100,287781334.51701579,328083
1593388800000,2020-06-29 00:00:00,BTC/USDT,9116.16000000,9238.00000000,9024.67000000,9192.56000000,42120.29326100,384206326.47068040,434299
1593302400000,2020-06-28 00:00:00,BTC/USDT,9012.00000000,9191.00000000,8948.06000000,9116.35000000,30688.17642100,278721674.92211122,374404
1593216000000,2020-06-27 00:00:00,BTC/USDT,9162.21000000,9196.24000000,8833.00000000,9012.00000000,46290.93011300,419606802.23720138,499415
1593129600000,2020-06-26 00:00:00,BTC/USDT,9249.49000000,9298.00000000,9045.45000000,9162.21000000,50292.29827700,461347064.82950308,510947
1593043200000,2020-06-25 00:00:00,BTC/USDT,9298.33000000,9340.00000000,9009.69000000,9249.49000000,55831.61915600,514396747.40478276,536205
1592956800000,2020-06-24 00:00:00,BTC/USDT,9624.33000000,9670.00000000,9208.00000000,9296.49000000,61571.56146400,579426702.79668215,572362
1592870400000,2020-06-23 00:00:00,BTC/USDT,9685.69000000,9720.00000000,9577.03000000,9624.89000000,41031.02938000,395487616.46087799,474319
1592784000000,2020-06-22 00:00:00,BTC/USDT,9294.69000000,9780.00000000,9277.09000000,9685.69000000,57895.46834300,550995799.06947046,588704
1592697600000,2020-06-21 00:00:00,BTC/USDT,9358.95000000,9422.00000000,9281.54000000,9294.69000000,24316.92623400,227467940.61021120,321015
1592611200000,2020-06-20 00:00:00,BTC/USDT,9310.23000000,9395.00000000,9170.95000000,9358.95000000,30329.06538400,282120360.55675261,382778
1592524800000,2020-06-19 00:00:00,BTC/USDT,9386.32000000,9438.30000000,9215.79000000,9310.23000000,45330.98367300,423086965.19273827,503484
1592438400000,2020-06-18 00:00:00,BTC/USDT,9465.13000000,9489.00000000,9280.00000000,9386.32000000,37381.95376500,351649555.07253869,475074
1592352000000,2020-06-17 00:00:00,BTC/USDT,9526.97000000,9565.00000000,9236.61000000,9465.14000000,48046.41115200,453209812.22578060,536158
1592265600000,2020-06-16 00:00:00,BTC/USDT,9426.05000000,9589.00000000,9373.09000000,9525.59000000,52052.44692700,494458269.13979110,543481
1592179200000,2020-06-15 00:00:00,BTC/USDT,9342.10000000,9495.00000000,8910.45000000,9426.02000000,86107.92470700,793518842.55098446,839521
1592092800000,2020-06-14 00:00:00,BTC/USDT,9473.34000000,9480.99000000,9245.00000000,9342.10000000,30055.50660800,282131272.38006622,415568
1592006400000,2020-06-13 00:00:00,BTC/USDT,9464.96000000,9494.73000000,9351.00000000,9473.34000000,27759.78485100,261673162.25847242,392763
1591920000000,2020-06-12 00:00:00,BTC/USDT,9278.88000000,9557.12000000,9232.51000000,9465.13000000,50119.06693200,472007894.37567532,553203
1591833600000,2020-06-11 00:00:00,BTC/USDT,9885.22000000,9964.00000000,9113.00000000,9280.40000000,94418.98473000,902075648.54538493,966502
1591747200000,2020-06-10 00:00:00,BTC/USDT,9772.44000000,9992.72000000,9704.18000000,9885.00000000,47130.76298200,462384305.35119935,560909
1591660800000,2020-06-09 00:00:00,BTC/USDT,9782.00000000,9877.00000000,9570.00000000,9772.43000000,46024.00128900,447208895.83869834,551863
1591574400000,2020-06-08 00:00:00,BTC/USDT,9746.99000000,9800.00000000,9633.00000000,9782.01000000,40664.66412500,395459395.82133724,485139
1591488000000,2020-06-07 00:00:00,BTC/USDT,9666.85000000,9802.00000000,9372.46000000,9746.99000000,57952.84838500,556919603.79154480,637766
1591401600000,2020-06-06 00:00:00,BTC/USDT,9621.17000000,9735.00000000,9531.05000000,9666.30000000,32752.95089300,315604867.23614906,435796
1591315200000,2020-06-05 00:00:00,BTC/USDT,9788.14000000,9854.75000000,9581.00000000,9621.16000000,47788.05005000,465200788.20363384,566062
1591228800000,2020-06-04 00:00:00,BTC/USDT,9666.32000000,9881.63000000,9450.00000000,9789.06000000,57456.10096900,557234945.64673886,665881
1591142400000,2020-06-03 00:00:00,BTC/USDT,9518.02000000,9690.00000000,9365.21000000,9666.24000000,46252.64493900,441928818.04301561,562784
1591056000000,2020-06-02 00:00:00,BTC/USDT,10202.71000000,10228.99000000,9266.00000000,9518.04000000,108970.77315100,1070060237.13020932,1004312
1590969600000,2020-06-01 00:00:00,BTC/USDT,9448.27000000,10380.00000000,9421.67000000,10200.77000000,76649.12696000,749707596.65935731,826964
1590883200000,2020-05-31 00:00:00,BTC/USDT,9697.72000000,9700.00000000,9381.41000000,9448.27000000,48333.78640300,461272298.85252054,651473
1590796800000,2020-05-30 00:00:00,BTC/USDT,9426.60000000,9740.00000000,9331.23000000,9697.72000000,55665.27254000,530598690.07145047,651290
1590710400000,2020-05-29 00:00:00,BTC/USDT,9575.87000000,9605.26000000,9330.00000000,9427.07000000,57374.36296100,542758086.60647017,593705
1590624000000,2020-05-28 00:00:00,BTC/USDT,9204.07000000,9625.47000000,9110.00000000,9575.89000000,74110.78766200,693930106.18138250,738725
1590537600000,2020-05-27 00:00:00,BTC/USDT,8841.00000000,9225.00000000,8811.73000000,9204.07000000,68910.35551400,624660855.78003700,662850
1590451200000,2020-05-26 00:00:00,BTC/USDT,8900.35000000,9017.67000000,8700.00000000,8841.18000000,58299.77013800,516455128.89068804,678304
1590364800000,2020-05-25 00:00:00,BTC/USDT,8718.14000000,8979.66000000,8642.72000000,8900.35000000,62833.91094900,553545285.91401386,733557
1590278400000,2020-05-24 00:00:00,BTC/USDT,9179.01000000,9298.00000000,8700.00000000,8720.34000000,70379.86645000,636787240.37332477,774088
1590192000000,2020-05-23 00:00:00,BTC/USDT,9170.00000000,9307.85000000,9070.00000000,9179.15000000,43526.29696600,400407195.62892234,512460
1590105600000,2020-05-22 00:00:00,BTC/USDT,9067.51000000,9271.00000000,8933.52000000,9170.00000000,58943.13102400,537847834.49670863,693694
1590019200000,2020-05-21 00:00:00,BTC/USDT,9511.43000000,9578.47000000,8815.00000000,9068.65000000,108928.78096900,1002046265.94125970,951971
1589932800000,2020-05-20 00:00:00,BTC/USDT,9775.13000000,9842.00000000,9326.00000000,9511.43000000,74923.73809000,721190802.76340253,731189
1589846400000,2020-05-19 00:00:00,BTC/USDT,9733.93000000,9897.21000000,9474.00000000,9775.53000000,78539.76045400,760713946.00854609,773581
1589760000000,2020-05-18 00:00:00,BTC/USDT,9681.11000000,9950.00000000,9464.23000000,9733.93000000,82006.60358300,797622297.32616827,794292
1589673600000,2020-05-17 00:00:00,BTC/USDT,9380.81000000,9888.00000000,9322.10000000,9680.04000000,68647.76432300,663088800.81527807,722718
1589587200000,2020-05-16 00:00:00,BTC/USDT,9315.96000000,9588.00000000,9220.00000000,9381.27000000,59587.62786200,560547005.02590862,692028
1589500800000,2020-05-15 00:00:00,BTC/USDT,9791.97000000,9845.62000000,9150.00000000,9316.42000000,115890.76151600,1099721375.89190578,1055630
1589414400000,2020-05-14 00:00:00,BTC/USDT,9309.35000000,9939.00000000,9256.76000000,9791.98000000,129565.37747000,1247456797.81366625,1199530
1589328000000,2020-05-13 00:00:00,BTC/USDT,8810.99000000,9398.00000000,8792.99000000,9309.37000000,92466.27401800,839725719.96020766,869216
1589241600000,2020-05-12 00:00:00,BTC/USDT,8562.04000000,8978.26000000,8528.78000000,8810.79000000,86522.78006600,760195457.05095863,784859
1589155200000,2020-05-11 00:00:00,BTC/USDT,8722.77000000,9168.00000000,8200.00000000,8561.52000000,168807.25183200,1468392820.76080359,1367382
1589068800000,2020-05-10 00:00:00,BTC/USDT,9539.10000000,9574.83000000,8117.00000000,8722.77000000,183865.18202800,1594996476.97563696,1565771
1588982400000,2020-05-09 00:00:00,BTC/USDT,9800.02000000,9914.25000000,9520.00000000,9539.40000000,81950.67956700,795001351.67970229,839384
1588896000000,2020-05-08 00:00:00,BTC/USDT,9986.30000000,10035.96000000,9705.00000000,9800.01000000,100683.79640000,997005843.74047920,967816
1588809600000,2020-05-07 00:00:00,BTC/USDT,9143.40000000,10067.00000000,9021.00000000,9986.40000000,147154.61137800,1409783462.00636428,1254835
1588723200000,2020-05-06 00:00:00,BTC/USDT,9021.36000000,9395.00000000,8906.21000000,9142.92000000,105925.30242000,972793508.46490739,1007661
1588636800000,2020-05-05 00:00:00,BTC/USDT,8871.92000000,9118.58000000,8760.00000000,9021.83000000,76480.76534200,683083018.87798085,812543
1588550400000,2020-05-04 00:00:00,BTC/USDT,8894.15000000,8950.00000000,8522.00000000,8871.96000000,84418.51233100,738343818.69392538,848802
1588464000000,2020-05-03 00:00:00,BTC/USDT,8972.58000000,9200.00000000,8712.00000000,8894.16000000,90126.06564300,808427095.93215912,877460
1588377600000,2020-05-02 00:00:00,BTC/USDT,8825.67000000,9010.00000000,8753.00000000,8972.05000000,59002.08755000,523838859.54424918,637884
1588291200000,2020-05-01 00:00:00,BTC/USDT,8620.00000000,9059.18000000,8613.56000000,8826.96000000,91468.81505900,805640126.63087045,865960
1588204800000,2020-04-30 00:00:00,BTC/USDT,8778.58000000,9460.00000000,8401.00000000,8620.00000000,206277.21412400,1839283907.46251938,1661554
1588118400000,2020-04-29 00:00:00,BTC/USDT,7738.58000000,8952.89000000,7710.05000000,8778.57000000,183546.88751400,1536390177.04494896,1433128
1588032000000,2020-04-28 00:00:00,BTC/USDT,7773.51000000,7780.00000000,7659.12000000,7738.98000000,46302.75263800,357391780.93076267,499414
1587945600000,2020-04-27 00:00:00,BTC/USDT,7693.10000000,7792.02000000,7606.00000000,7774.62000000,65441.33957600,504025811.65125354,637800
1587859200000,2020-04-26 00:00:00,BTC/USDT,7539.03000000,7700.00000000,7480.00000000,7693.10000000,50522.61620900,384202783.27470957,554480
1587772800000,2020-04-25 00:00:00,BTC/USDT,7505.00000000,7705.00000000,7431.07000000,7538.67000000,43874.42772600,331292050.77197311,521943
1587686400000,2020-04-24 00:00:00,BTC/USDT,7483.96000000,7615.96000000,7388.00000000,7505.00000000,60182.11993900,452118137.79400162,601093
1587600000000,2020-04-23 00:00:00,BTC/USDT,7125.12000000,7738.00000000,7020.00000000,7482.39000000,102773.56956100,756320213.58585215,881099
1587513600000,2020-04-22 00:00:00,BTC/USDT,6841.36000000,7156.38000000,6818.00000000,7125.14000000,61486.37733400,431271646.17559905,508659
1587427200000,2020-04-21 00:00:00,BTC/USDT,6828.98000000,6940.00000000,6762.00000000,6841.37000000,60109.71080800,411800606.08159712,555797
1587340800000,2020-04-20 00:00:00,BTC/USDT,7121.40000000,7220.00000000,6751.00000000,6826.83000000,90149.49137000,629612368.74768921,785174
1587254400000,2020-04-19 00:00:00,BTC/USDT,7248.60000000,7266.15000000,7055.60000000,7120.74000000,45664.86393000,326485586.93173834,483574
1587168000000,2020-04-18 00:00:00,BTC/USDT,7026.78000000,7293.08000000,7014.40000000,7248.60000000,49488.54281900,354845083.77618894,494670
1587081600000,2020-04-17 00:00:00,BTC/USDT,7101.99000000,7148.12000000,6972.98000000,7027.55000000,54126.50976300,382334236.16947893,537554
1586995200000,2020-04-16 00:00:00,BTC/USDT,6621.25000000,7190.00000000,6468.27000000,7101.94000000,125009.85753900,865277543.39469342,971163
1586908800000,2020-04-15 00:00:00,BTC/USDT,6868.57000000,6933.00000000,6605.00000000,6621.24000000,61571.38499400,416947490.61569572,581374
1586822400000,2020-04-14 00:00:00,BTC/USDT,6838.04000000,6978.00000000,6754.28000000,6868.70000000,69068.62328500,474794776.19211112,608665
1586736000000,2020-04-13 00:00:00,BTC/USDT,6903.79000000,6903.79000000,6575.00000000,6837.91000000,96415.47657300,649390681.24850258,804179
1586649600000,2020-04-12 00:00:00,BTC/USDT,6876.84000000,7177.00000000,6780.00000000,6903.79000000,73868.66650100,516235035.18651132,648323
1586563200000,2020-04-11 00:00:00,BTC/USDT,6858.92000000,6944.30000000,6760.00000000,6876.83000000,45470.29320600,311699573.51667396,484618
1586476800000,2020-04-10 00:00:00,BTC/USDT,7283.54000000,7295.75000000,6739.98000000,6858.92000000,104674.62337500,727281590.77193982,949050
1586390400000,2020-04-09 00:00:00,BTC/USDT,7360.26000000,7371.92000000,7108.08000000,7283.54000000,61094.87241700,444741085.90375861,686207
1586304000000,2020-04-08 00:00:00,BTC/USDT,7197.32000000,7420.00000000,7150.00000000,7361.28000000,76059.14583800,555122600.27502590,750516
1586217600000,2020-04-07 00:00:00,BTC/USDT,7329.90000000,7459.69000000,7077.00000000,7197.32000000,103585.16891800,757201786.69766315,924436
1586131200000,2020-04-06 00:00:00,BTC/USDT,6772.78000000,7355.14000000,6765.00000000,7329.90000000,118052.00083200,837357664.65192143,956586
1586044800000,2020-04-05 00:00:00,BTC/USDT,6857.41000000,6895.54000000,6677.52000000,6772.78000000,49685.35698300,337062083.00202794,506433
1585958400000,2020-04-04 00:00:00,BTC/USDT,6732.97000000,6990.41000000,6650.01000000,6856.99000000,72990.86113900,495076283.52090415,659051
1585872000000,2020-04-03 00:00:00,BTC/USDT,6793.86000000,7048.00000000,6602.10000000,6734.10000000,104080.27693900,710254017.10027212,840456
1585785600000,2020-04-02 00:00:00,BTC/USDT,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100,1014494762.44164222,1101043
1585699200000,2020-04-01 00:00:00,BTC/USDT,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000,618527468.83416410,758061
1585612800000,2020-03-31 00:00:00,BTC/USDT,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900,465780496.62248718,538231
1585526400000,2020-03-30 00:00:00,BTC/USDT,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200,747569726.45441973,784034
1585440000000,2020-03-29 00:00:00,BTC/USDT,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400,383707122.50096294,496709
1585353600000,2020-03-28 00:00:00,BTC/USDT,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900,577986706.12893653,725588
1585267200000,2020-03-27 00:00:00,BTC/USDT,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400,551326113.85520389,643631
1585180800000,2020-03-26 00:00:00,BTC/USDT,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100,552537189.47935146,668467
1585094400000,2020-03-25 00:00:00,BTC/USDT,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900,880250736.90798865,912179
1585008000000,2020-03-24 00:00:00,BTC/USDT,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800,1001890515.23998861,1012669
1584921600000,2020-03-23 00:00:00,BTC/USDT,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500,1015525672.07438633,1099406
1584835200000,2020-03-22 00:00:00,BTC/USDT,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700,722895653.51006145,952259
1584748800000,2020-03-21 00:00:00,BTC/USDT,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300,794962136.63841710,990974
1584662400000,2020-03-20 00:00:00,BTC/USDT,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400,1401734013.17520213,1580069
1584576000000,2020-03-19 00:00:00,BTC/USDT,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900,1164739707.51423590,1403608
1584489600000,2020-03-18 00:00:00,BTC/USDT,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400,719748122.45301997,962843
1584403200000,2020-03-17 00:00:00,BTC/USDT,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800,793147908.26849729,1069217
1584316800000,2020-03-16 00:00:00,BTC/USDT,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000,1113690309.10158680,1608176
1584230400000,2020-03-15 00:00:00,BTC/USDT,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400,753755706.42687720,1037714
1584144000000,2020-03-14 00:00:00,BTC/USDT,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400,736651880.92107893,1106125
